0.03571428571428571 0.19230769230769232 1 0 2 0.07142857142857142 0.4230769230769231 1 0 3 0.05357142857142857 0.6538461538461539 1 0 3 0.9107142857142857 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 3 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1487037037037037 4 0.0 0.0 0 0;0.06666666666666667 0.06666666666666668 0.0 0.19999999999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.19230769230769232 1 0 2 0.07142857142857142 0.4230769230769231 1 0 3 0.05357142857142857 0.6538461538461539 1 0 3 0.9107142857142857 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.14888888888888888 5 0.0 0.0 0 0;0.0 -0.03333333333333333 0.19999999999999998 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.19230769230769232 1 0 2 0.07142857142857142 0.4230769230769231 1 0 3 0.05357142857142857 0.6538461538461539 1 0 3 0.9107142857142857 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.14907407407407408 0 0.0 0.0 0 0;0.06666666666666667 0.16666666666666666 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 3 0.05357142857142857 0.6538461538461539 1 0 3 0.9107142857142857 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.14925925925925926 1 0.0 0.0 0 0;-0.16666666666666666 0.06666666666666668 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 0 0.05357142857142857 0.6538461538461539 1 0 3 0.9107142857142857 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.14944444444444444 2 0.0 0.0 0 0;-0.13333333333333333 -0.03333333333333333 0.03333333333333333 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 0 0.03571428571428571 0.6538461538461539 1 0 3 0.9107142857142857 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.14962962962962964 3 0.0 0.0 0 0;0.13333333333333333 -0.03333333333333333 -0.19999999999999998 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 0 0.03571428571428571 0.6538461538461539 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.14981481481481482 4 0.0 0.0 0 0;0.03333333333333333 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 0 0.03571428571428571 0.6538461538461539 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15 5 0.0 0.0 0 0;0.13333333333333333 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 0 0.03571428571428571 0.6538461538461539 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15018518518518517 0 0.0 0.0 0 0;0.0 0.0 -0.1 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 0 0.03571428571428571 0.6538461538461539 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15037037037037038 1 0.0 0.0 0 0;-0.1 0.0 -0.06666666666666667 0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6538461538461539 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15055555555555555 2 0.0 0.0 0 0;0.0 -0.26666666666666666 0.19999999999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6538461538461539 1 0 2 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15074074074074073 3 0.0 0.0 0 0;-0.06666666666666667 0.0 -0.13333333333333333 0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6538461538461539 1 0 2 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15092592592592594 4 0.0 0.0 0 0;-1.3877787807814457E-17 0.06666666666666667 0.06666666666666667 -0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6538461538461539 1 0 2 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1511111111111111 5 0.0 0.0 0 0;0.0 0.1 0.13333333333333333 0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 2 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6538461538461539 1 0 2 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1512962962962963 0 0.0 0.0 0 0;-0.19999999999999998 -0.06666666666666668 -0.26666666666666666 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6538461538461539 1 0 2 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1514814814814815 1 0.0 0.0 0 0;-0.03333333333333333 -0.1 -0.13333333333333333 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6538461538461539 1 0 2 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15166666666666667 2 0.0 0.0 0 0;-0.06666666666666668 -0.1 0.03333333333333333 0.06666666666666665 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15185185185185185 3 0.0 0.0 0 0;0.13333333333333333 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 1 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15203703703703703 4 0.0 0.0 0 0;0.0 0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 1 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.6153846153846154 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15222222222222223 5 0.0 0.0 0 0;0.0 0.13333333333333333 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 1 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1524074074074074 0 0.0 0.0 0 0;-0.03333333333333333 0.0 -0.13333333333333333 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 1 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15259259259259259 1 0.0 0.0 0 0;0.0 -1.3877787807814457E-17 0.03333333333333333 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 1 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1527777777777778 2 0.0 0.0 0 0;-0.03333333333333333 0.03333333333333333 0.0 0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 1 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15296296296296297 3 0.0 0.0 0 0;0.19999999999999998 0.0 -0.03333333333333333 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 0 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15314814814814814 4 0.0 0.0 0 0;0.13333333333333333 0.06666666666666668 0.06666666666666665 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 0 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.6153846153846154 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15333333333333332 5 0.0 0.0 0 0;0.0 0.0 0.0 0.1 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 0 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.5769230769230769 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15351851851851853 0 0.0 0.0 0 0;0.03333333333333333 0.0 0.0 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 3 0.07142857142857142 0.4230769230769231 1 0 1 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 0 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.5769230769230769 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1537037037037037 1 0.0 0.0 0 0;-0.03333333333333333 -0.06666666666666667 0.13333333333333333 -0.19999999999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 3 0.07142857142857142 0.4230769230769231 1 0 2 0.03571428571428571 0.6923076923076923 1 0 2 0.8928571428571429 0.11538461538461539 1 1 0 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.5769230769230769 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15388888888888888 2 0.0 0.0 0 0;0.0 -0.13333333333333333 -0.03333333333333333 -0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 3 0.07142857142857142 0.4230769230769231 1 0 2 0.03571428571428571 0.6923076923076923 1 0 3 0.8928571428571429 0.11538461538461539 1 1 0 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.5769230769230769 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15407407407407409 3 0.0 0.0 0 0;0.06666666666666667 0.0 -0.19999999999999998 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 3 0.07142857142857142 0.4230769230769231 1 0 2 0.03571428571428571 0.6923076923076923 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 1 0.7857142857142857 0.5769230769230769 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15425925925925926 4 0.0 0.0 0 0;-1.3877787807814457E-17 -0.13333333333333333 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 3 0.07142857142857142 0.4230769230769231 1 0 2 0.03571428571428571 0.6923076923076923 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.5769230769230769 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15444444444444444 5 0.0 0.0 0 0;0.0 0.03333333333333333 0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3333333333333333 0.3333333333333333 0.3333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 3 0.07142857142857142 0.4230769230769231 1 0 2 0.03571428571428571 0.6923076923076923 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15462962962962962 0 0.0 0.0 0 0;0.06666666666666668 0.06666666666666668 0.0 0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.4230769230769231 1 0 2 0.03571428571428571 0.6923076923076923 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15481481481481482 1 0.0 0.0 0 0;-0.03333333333333333 -0.03333333333333333 -0.06666666666666668 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.46153846153846156 1 0 2 0.03571428571428571 0.6923076923076923 1 0 3 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.155 2 0.0 0.0 0 0;-0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.46153846153846156 1 0 2 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15518518518518518 3 0.0 0.0 0 0;0.0 0.06666666666666667 0.13333333333333333 -0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.46153846153846156 1 0 2 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 0 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15537037037037038 4 0.0 0.0 0 0;-0.06666666666666667 -0.06666666666666668 -0.19999999999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.46153846153846156 1 0 2 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 3 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15555555555555556 5 0.0 0.0 0 0;0.0 0.16666666666666666 0.0 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.46153846153846156 1 0 2 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 3 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15574074074074074 0 0.0 0.0 0 0;0.03333333333333333 0.03333333333333333 0.0 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.46153846153846156 1 0 2 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 3 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1559259259259259 1 0.0 0.0 0 0;-0.13333333333333333 0.13333333333333333 -0.19999999999999998 -0.19999999999999998 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.46153846153846156 1 0 3 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 3 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15611111111111112 2 0.0 0.0 0 0;-0.1 -0.19999999999999998 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.46153846153846156 1 0 3 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 2 0.8571428571428571 0.4230769230769231 1 1 3 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.1562962962962963 3 0.0 0.0 0 0;-0.13333333333333333 0.13333333333333333 0.13333333333333333 0.06666666666666667 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.46153846153846156 1 0 3 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 3 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15648148148148147 4 0.0 0.0 0 0;0.16666666666666666 0.13333333333333333 0.0 -0.06666666666666668 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.46153846153846156 1 0 3 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.5769230769230769 1 1 1 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15666666666666668 5 0.0 0.0 0 0;0.03333333333333332 0.03333333333333333 0.16666666666666666 -0.13333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 1 0.07142857142857142 0.46153846153846156 1 0 3 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.5769230769230769 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15685185185185185 0 0.0 0.0 0 0;-0.06666666666666668 0.0 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
0.03571428571428571 0.23076923076923078 1 0 0 0.07142857142857142 0.46153846153846156 1 0 3 0.03571428571428571 0.6923076923076923 1 0 0 0.8928571428571429 0.11538461538461539 1 1 3 0.8571428571428571 0.4230769230769231 1 1 2 0.7857142857142857 0.5769230769230769 1 1 0 7 7 10 6 0 0 0 7 7 10 6 0 0 0 0 0 0 0 0 0 0.15703703703703703 1 0.0 0.0 0 0;-0.19999999999999998 0.06666666666666668 -0.13333333333333333 -0.03333333333333333 0.0 0.0 0.0 0.0 0.0 0.0 0.25 0.25 0.25 0.25 0.0 0.0 0.0 0.0 0.0 0.0
